Date_id,Year,Quarter,Month,Day,Day_of_Week
04/02/2024,2024,1,2,4,Sunday
05/02/2024,2024,1,2,5,Monday
06/02/2024,2024,1,2,6,Tuesday
07/02/2024,2024,1,2,7,Wednesday
08/02/2024,2024,1,2,8,Thursday
09/02/2024,2024,1,2,9,Friday
10/02/2024,2024,1,2,10,Saturday
11/02/2024,2024,1,2,11,Sunday
12/02/2024,2024,1,2,12,Monday
13/02/2024,2024,1,2,13,Tuesday
14/02/2024,2024,1,2,14,Wednesday
15/02/2024,2024,1,2,15,Thursday
16/02/2024,2024,1,2,16,Friday
17/02/2024,2024,1,2,17,Saturday
18/02/2024,2024,1,2,18,Sunday
19/02/2024,2024,1,2,19,Monday
20/02/2024,2024,1,2,20,Tuesday
21/02/2024,2024,1,2,21,Wednesday
22/02/2024,2024,1,2,22,Thursday
23/02/2024,2024,1,2,23,Friday
24/02/2024,2024,1,2,24,Saturday
25/02/2024,2024,1,2,25,Sunday
26/02/2024,2024,1,2,26,Monday
27/02/2024,2024,1,2,27,Tuesday
28/02/2024,2024,1,2,28,Wednesday
29/02/2024,2024,1,2,29,Thursday
01/03/2024,2024,1,3,1,Friday
02/03/2024,2024,1,3,2,Saturday
03/03/2024,2024,1,3,3,Sunday
04/03/2024,2024,1,3,4,Monday
05/03/2024,2024,1,3,5,Tuesday
06/03/2024,2024,1,3,6,Wednesday
07/03/2024,2024,1,3,7,Thursday
08/03/2024,2024,1,3,8,Friday
09/03/2024,2024,1,3,9,Saturday
10/03/2024,2024,1,3,10,Sunday
11/03/2024,2024,1,3,11,Monday
12/03/2024,2024,1,3,12,Tuesday
13/03/2024,2024,1,3,13,Wednesday
14/03/2024,2024,1,3,14,Thursday
15/03/2024,2024,1,3,15,Friday
16/03/2024,2024,1,3,16,Saturday
17/03/2024,2024,1,3,17,Sunday
18/03/2024,2024,1,3,18,Monday
19/03/2024,2024,1,3,19,Tuesday
20/03/2024,2024,1,3,20,Wednesday
21/03/2024,2024,1,3,21,Thursday
22/03/2024,2024,1,3,22,Friday
23/03/2024,2024,1,3,23,Saturday
24/03/2024,2024,1,3,24,Sunday
25/03/2024,2024,1,3,25,Monday
26/03/2024,2024,1,3,26,Tuesday
27/03/2024,2024,1,3,27,Wednesday
28/03/2024,2024,1,3,28,Thursday
29/03/2024,2024,1,3,29,Friday
30/03/2024,2024,1,3,30,Saturday
31/03/2024,2024,1,3,31,Sunday
01/04/2024,2024,2,4,1,Monday
02/04/2024,2024,2,4,2,Tuesday
03/04/2024,2024,2,4,3,Wednesday
04/04/2024,2024,2,4,4,Thursday
05/04/2024,2024,2,4,5,Friday
06/04/2024,2024,2,4,6,Saturday
07/04/2024,2024,2,4,7,Sunday
08/04/2024,2024,2,4,8,Monday
09/04/2024,2024,2,4,9,Tuesday
10/04/2024,2024,2,4,10,Wednesday
11/04/2024,2024,2,4,11,Thursday
12/04/2024,2024,2,4,12,Friday
13/04/2024,2024,2,4,13,Saturday
14/04/2024,2024,2,4,14,Sunday
15/04/2024,2024,2,4,15,Monday
16/04/2024,2024,2,4,16,Tuesday
17/04/2024,2024,2,4,17,Wednesday
18/04/2024,2024,2,4,18,Thursday
19/04/2024,2024,2,4,19,Friday
20/04/2024,2024,2,4,20,Saturday
21/04/2024,2024,2,4,21,Sunday
22/04/2024,2024,2,4,22,Monday
23/04/2024,2024,2,4,23,Tuesday
24/04/2024,2024,2,4,24,Wednesday
25/04/2024,2024,2,4,25,Thursday
26/04/2024,2024,2,4,26,Friday
27/04/2024,2024,2,4,27,Saturday
28/04/2024,2024,2,4,28,Sunday
29/04/2024,2024,2,4,29,Monday
30/04/2024,2024,2,4,30,Tuesday
01/05/2024,2024,2,5,1,Wednesday
02/05/2024,2024,2,5,2,Thursday
03/05/2024,2024,2,5,3,Friday
04/05/2024,2024,2,5,4,Saturday
05/05/2024,2024,2,5,5,Sunday
06/05/2024,2024,2,5,6,Monday
07/05/2024,2024,2,5,7,Tuesday
08/05/2024,2024,2,5,8,Wednesday
09/05/2024,2024,2,5,9,Thursday
10/05/2024,2024,2,5,10,Friday
11/05/2024,2024,2,5,11,Saturday
12/05/2024,2024,2,5,12,Sunday
13/05/2024,2024,2,5,13,Monday
14/05/2024,2024,2,5,14,Tuesday
15/05/2024,2024,2,5,15,Wednesday
16/05/2024,2024,2,5,16,Thursday
17/05/2024,2024,2,5,17,Friday
18/05/2024,2024,2,5,18,Saturday
19/05/2024,2024,2,5,19,Sunday
20/05/2024,2024,2,5,20,Monday
21/05/2024,2024,2,5,21,Tuesday
22/05/2024,2024,2,5,22,Wednesday
23/05/2024,2024,2,5,23,Thursday
24/05/2024,2024,2,5,24,Friday
25/05/2024,2024,2,5,25,Saturday
26/05/2024,2024,2,5,26,Sunday
27/05/2024,2024,2,5,27,Monday
28/05/2024,2024,2,5,28,Tuesday
29/05/2024,2024,2,5,29,Wednesday
30/05/2024,2024,2,5,30,Thursday
31/05/2024,2024,2,5,31,Friday
01/06/2024,2024,2,6,1,Saturday
02/06/2024,2024,2,6,2,Sunday
03/06/2024,2024,2,6,3,Monday
04/06/2024,2024,2,6,4,Tuesday
05/06/2024,2024,2,6,5,Wednesday
06/06/2024,2024,2,6,6,Thursday
07/06/2024,2024,2,6,7,Friday
08/06/2024,2024,2,6,8,Saturday
09/06/2024,2024,2,6,9,Sunday
10/06/2024,2024,2,6,10,Monday
11/06/2024,2024,2,6,11,Tuesday
12/06/2024,2024,2,6,12,Wednesday
13/06/2024,2024,2,6,13,Thursday
14/06/2024,2024,2,6,14,Friday
15/06/2024,2024,2,6,15,Saturday
16/06/2024,2024,2,6,16,Sunday
17/06/2024,2024,2,6,17,Monday
18/06/2024,2024,2,6,18,Tuesday
19/06/2024,2024,2,6,19,Wednesday
20/06/2024,2024,2,6,20,Thursday
21/06/2024,2024,2,6,21,Friday
22/06/2024,2024,2,6,22,Saturday
23/06/2024,2024,2,6,23,Sunday
24/06/2024,2024,2,6,24,Monday
25/06/2024,2024,2,6,25,Tuesday
26/06/2024,2024,2,6,26,Wednesday
27/06/2024,2024,2,6,27,Thursday
28/06/2024,2024,2,6,28,Friday
29/06/2024,2024,2,6,29,Saturday
30/06/2024,2024,2,6,30,Sunday
01/07/2024,2024,3,7,1,Monday
02/07/2024,2024,3,7,2,Tuesday
03/07/2024,2024,3,7,3,Wednesday
04/07/2024,2024,3,7,4,Thursday
05/07/2024,2024,3,7,5,Friday
06/07/2024,2024,3,7,6,Saturday
07/07/2024,2024,3,7,7,Sunday
08/07/2024,2024,3,7,8,Monday
09/07/2024,2024,3,7,9,Tuesday
10/07/2024,2024,3,7,10,Wednesday
11/07/2024,2024,3,7,11,Thursday
12/07/2024,2024,3,7,12,Friday
13/07/2024,2024,3,7,13,Saturday
14/07/2024,2024,3,7,14,Sunday
15/07/2024,2024,3,7,15,Monday
16/07/2024,2024,3,7,16,Tuesday
17/07/2024,2024,3,7,17,Wednesday
18/07/2024,2024,3,7,18,Thursday
19/07/2024,2024,3,7,19,Friday
20/07/2024,2024,3,7,20,Saturday
21/07/2024,2024,3,7,21,Sunday
22/07/2024,2024,3,7,22,Monday
23/07/2024,2024,3,7,23,Tuesday
24/07/2024,2024,3,7,24,Wednesday
25/07/2024,2024,3,7,25,Thursday
26/07/2024,2024,3,7,26,Friday
27/07/2024,2024,3,7,27,Saturday
28/07/2024,2024,3,7,28,Sunday
29/07/2024,2024,3,7,29,Monday
30/07/2024,2024,3,7,30,Tuesday
31/07/2024,2024,3,7,31,Wednesday
01/08/2024,2024,3,8,1,Thursday
02/08/2024,2024,3,8,2,Friday
03/08/2024,2024,3,8,3,Saturday
04/08/2024,2024,3,8,4,Sunday
05/08/2024,2024,3,8,5,Monday
06/08/2024,2024,3,8,6,Tuesday
07/08/2024,2024,3,8,7,Wednesday
08/08/2024,2024,3,8,8,Thursday
09/08/2024,2024,3,8,9,Friday
10/08/2024,2024,3,8,10,Saturday
11/08/2024,2024,3,8,11,Sunday
12/08/2024,2024,3,8,12,Monday
13/08/2024,2024,3,8,13,Tuesday
14/08/2024,2024,3,8,14,Wednesday
15/08/2024,2024,3,8,15,Thursday
16/08/2024,2024,3,8,16,Friday
17/08/2024,2024,3,8,17,Saturday
18/08/2024,2024,3,8,18,Sunday
19/08/2024,2024,3,8,19,Monday
20/08/2024,2024,3,8,20,Tuesday
21/08/2024,2024,3,8,21,Wednesday
22/08/2024,2024,3,8,22,Thursday
23/08/2024,2024,3,8,23,Friday
24/08/2024,2024,3,8,24,Saturday
25/08/2024,2024,3,8,25,Sunday
26/08/2024,2024,3,8,26,Monday
27/08/2024,2024,3,8,27,Tuesday
28/08/2024,2024,3,8,28,Wednesday
29/08/2024,2024,3,8,29,Thursday
30/08/2024,2024,3,8,30,Friday
31/08/2024,2024,3,8,31,Saturday
01/09/2024,2024,3,9,1,Sunday
02/09/2024,2024,3,9,2,Monday
03/09/2024,2024,3,9,3,Tuesday
04/09/2024,2024,3,9,4,Wednesday
05/09/2024,2024,3,9,5,Thursday
06/09/2024,2024,3,9,6,Friday
07/09/2024,2024,3,9,7,Saturday
08/09/2024,2024,3,9,8,Sunday
09/09/2024,2024,3,9,9,Monday
10/09/2024,2024,3,9,10,Tuesday
11/09/2024,2024,3,9,11,Wednesday
12/09/2024,2024,3,9,12,Thursday
13/09/2024,2024,3,9,13,Friday
14/09/2024,2024,3,9,14,Saturday
15/09/2024,2024,3,9,15,Sunday
16/09/2024,2024,3,9,16,Monday
17/09/2024,2024,3,9,17,Tuesday
18/09/2024,2024,3,9,18,Wednesday
19/09/2024,2024,3,9,19,Thursday
20/09/2024,2024,3,9,20,Friday
21/09/2024,2024,3,9,21,Saturday
22/09/2024,2024,3,9,22,Sunday
23/09/2024,2024,3,9,23,Monday
24/09/2024,2024,3,9,24,Tuesday
25/09/2024,2024,3,9,25,Wednesday
26/09/2024,2024,3,9,26,Thursday
27/09/2024,2024,3,9,27,Friday
28/09/2024,2024,3,9,28,Saturday
29/09/2024,2024,3,9,29,Sunday
30/09/2024,2024,3,9,30,Monday
01/10/2024,2024,4,10,1,Tuesday
02/10/2024,2024,4,10,2,Wednesday
03/10/2024,2024,4,10,3,Thursday
04/10/2024,2024,4,10,4,Friday
05/10/2024,2024,4,10,5,Saturday
06/10/2024,2024,4,10,6,Sunday
07/10/2024,2024,4,10,7,Monday
08/10/2024,2024,4,10,8,Tuesday
09/10/2024,2024,4,10,9,Wednesday
10/10/2024,2024,4,10,10,Thursday
11/10/2024,2024,4,10,11,Friday
12/10/2024,2024,4,10,12,Saturday
13/10/2024,2024,4,10,13,Sunday
14/10/2024,2024,4,10,14,Monday
15/10/2024,2024,4,10,15,Tuesday
16/10/2024,2024,4,10,16,Wednesday
17/10/2024,2024,4,10,17,Thursday
18/10/2024,2024,4,10,18,Friday
19/10/2024,2024,4,10,19,Saturday
20/10/2024,2024,4,10,20,Sunday
21/10/2024,2024,4,10,21,Monday
22/10/2024,2024,4,10,22,Tuesday
23/10/2024,2024,4,10,23,Wednesday
24/10/2024,2024,4,10,24,Thursday
25/10/2024,2024,4,10,25,Friday
26/10/2024,2024,4,10,26,Saturday
27/10/2024,2024,4,10,27,Sunday
28/10/2024,2024,4,10,28,Monday
29/10/2024,2024,4,10,29,Tuesday
30/10/2024,2024,4,10,30,Wednesday
31/10/2024,2024,4,10,31,Thursday
01/11/2024,2024,4,11,1,Friday
02/11/2024,2024,4,11,2,Saturday
03/11/2024,2024,4,11,3,Sunday
04/11/2024,2024,4,11,4,Monday
05/11/2024,2024,4,11,5,Tuesday
06/11/2024,2024,4,11,6,Wednesday
07/11/2024,2024,4,11,7,Thursday
08/11/2024,2024,4,11,8,Friday
09/11/2024,2024,4,11,9,Saturday
10/11/2024,2024,4,11,10,Sunday
11/11/2024,2024,4,11,11,Monday
12/11/2024,2024,4,11,12,Tuesday
13/11/2024,2024,4,11,13,Wednesday
14/11/2024,2024,4,11,14,Thursday
15/11/2024,2024,4,11,15,Friday
16/11/2024,2024,4,11,16,Saturday
17/11/2024,2024,4,11,17,Sunday
18/11/2024,2024,4,11,18,Monday
19/11/2024,2024,4,11,19,Tuesday
20/11/2024,2024,4,11,20,Wednesday
21/11/2024,2024,4,11,21,Thursday
22/11/2024,2024,4,11,22,Friday
23/11/2024,2024,4,11,23,Saturday
24/11/2024,2024,4,11,24,Sunday
25/11/2024,2024,4,11,25,Monday
26/11/2024,2024,4,11,26,Tuesday
27/11/2024,2024,4,11,27,Wednesday
28/11/2024,2024,4,11,28,Thursday
29/11/2024,2024,4,11,29,Friday
30/11/2024,2024,4,11,30,Saturday
01/12/2024,2024,4,12,1,Sunday
02/12/2024,2024,4,12,2,Monday
03/12/2024,2024,4,12,3,Tuesday
04/12/2024,2024,4,12,4,Wednesday
05/12/2024,2024,4,12,5,Thursday
06/12/2024,2024,4,12,6,Friday
07/12/2024,2024,4,12,7,Saturday
08/12/2024,2024,4,12,8,Sunday
09/12/2024,2024,4,12,9,Monday
10/12/2024,2024,4,12,10,Tuesday
11/12/2024,2024,4,12,11,Wednesday
12/12/2024,2024,4,12,12,Thursday
13/12/2024,2024,4,12,13,Friday
14/12/2024,2024,4,12,14,Saturday
15/12/2024,2024,4,12,15,Sunday
16/12/2024,2024,4,12,16,Monday
17/12/2024,2024,4,12,17,Tuesday
18/12/2024,2024,4,12,18,Wednesday
19/12/2024,2024,4,12,19,Thursday
20/12/2024,2024,4,12,20,Friday
21/12/2024,2024,4,12,21,Saturday
22/12/2024,2024,4,12,22,Sunday
23/12/2024,2024,4,12,23,Monday
24/12/2024,2024,4,12,24,Tuesday
25/12/2024,2024,4,12,25,Wednesday
26/12/2024,2024,4,12,26,Thursday
27/12/2024,2024,4,12,27,Friday
28/12/2024,2024,4,12,28,Saturday
29/12/2024,2024,4,12,29,Sunday
30/12/2024,2024,4,12,30,Monday
31/12/2024,2024,4,12,31,Tuesday
